run_index,model_scale,dataset,seed,train_tokens,steps_required,steps_completed,status,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step1000_validation_loss,final_validation_loss,final_validation_perplexity,matched_control_step1000_validation_loss,matched_control_validation_loss,lead_at_step1000_vs_matched_control,lead_vs_matched_control,time_scope,total_seconds,matched_control_total_seconds,total_time_ratio_vs_matched_control,training_loop_total_seconds,mean_seconds_per_step,tokens_per_second,stopped_early,lr_wd_fairness_passed,realized_lr_trace_sha256,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,source_phase,source_row_index,source_row_id,source_jsonl,source_jsonl_sha256
47,12l_768d,dclm,3407,100000000,3050,439,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,,,,,,training_loop,203.46096867602319,,,203.46096867602319,0.4348726733762037,75350.79117664575,True,,,982044,0,lancer-compute-01,982044:0:1782436625,12l_768d_100m_tokens_3050_steps,47,12l_768d_100m_tokens_3050_steps_dclm_seed3407_rlb_ademamix,,
46,12l_768d,dclm,3407,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,50.049854,,,,,,training_loop,2105.352503066999,,,2105.352503066999,0.6701175229151753,48898.88546333063,False,,,,,,,12l_768d_100m_tokens_3050_steps,46,12l_768d_100m_tokens_3050_steps_dclm_seed3407_silu_ademamix,,
145,12l_768d,dolma_sample,1337,100000000,3050,581,stopped_early,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,515.435791,,,,,,training_loop,284.27971160796005,,,284.27971160796005,0.45988986415310745,71251.84213473079,True,,,982094,0,badfellow,982094:0:1782470694,12l_768d_100m_tokens_3050_steps,145,12l_768d_100m_tokens_3050_steps_dolma_sample_seed1337_rlb_ademamix,,
144,12l_768d,dolma_sample,1337,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,9786.633789,,,,,,training_loop,1671.2582879010006,,,1671.2582879010006,0.528953677612301,61948.71382294737,False,,,,,,,12l_768d_100m_tokens_3050_steps,144,12l_768d_100m_tokens_3050_steps_dolma_sample_seed1337_silu_ademamix,,
159,12l_768d,dolma_sample,2027,100000000,3050,1578,stopped_early,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,3551085568.000000,,,,,,training_loop,799.6438867129618,,,799.6438867129618,0.47808755449549567,68539.74693940443,True,,,982101,0,damle-compute-01,982101:0:1782476217,12l_768d_100m_tokens_3050_steps,159,12l_768d_100m_tokens_3050_steps_dolma_sample_seed2027_rlb_ademamix,,
158,12l_768d,dolma_sample,2027,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,75422.257812,,,,,,training_loop,1651.8372036690125,,,1651.8372036690125,0.5232321038885976,62626.12663953949,False,,,,,,,12l_768d_100m_tokens_3050_steps,158,12l_768d_100m_tokens_3050_steps_dolma_sample_seed2027_silu_ademamix,,
173,12l_768d,dolma_sample,3407,100000000,3050,529,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,,,,,,training_loop,264.81752505898476,,,264.81752505898476,0.47005989663045183,69710.26508513509,True,,,982108,0,badfellow,982108:0:1782480492,12l_768d_100m_tokens_3050_steps,173,12l_768d_100m_tokens_3050_steps_dolma_sample_seed3407_rlb_ademamix,,
172,12l_768d,dolma_sample,3407,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,72.664604,,,,,,training_loop,1239.3758282680064,,,1239.3758282680064,0.38802302797907606,84448.59618426305,False,,,,,,,12l_768d_100m_tokens_3050_steps,172,12l_768d_100m_tokens_3050_steps_dolma_sample_seed3407_silu_ademamix,,
103,12l_768d,fineweb,1337,100000000,3050,715,stopped_early,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,3022914304.000000,,,,,,training_loop,361.27903954999056,,,361.27903954999056,0.47601406184520284,68838.30253454986,True,,,982072,0,ellis-compute-02,982072:0:1782456623,12l_768d_100m_tokens_3050_steps,103,12l_768d_100m_tokens_3050_steps_fineweb_seed1337_rlb_ademamix,,
102,12l_768d,fineweb,1337,100000000,3050,3050,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,51.005760,,,,,,training_loop,1118.2353431059746,,,1118.2353431059746,0.34887983321389243,93923.45696264559,False,,,,,,,12l_768d_100m_tokens_3050_steps,102,12l_768d_100m_tokens_3050_steps_fineweb_seed1337_silu_ademamix,,
