row,row_id,source_phase,source_row_index,source_row_id,seed,method,activation,optimizer,complete,final_val_loss,final_val_ppl,steps,global_tokens_per_step,total_tokens,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,timing_node_override_reason,timing_integrity_issues,jsonl
433,E2_m0_300m_c4_en_m0_300m_seed1337_rlb_schedulefree,E2_global_rational_optimizers_300m,195,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed1337_rlb_schedulefree,1337,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.306242942810059,74.16133649037313,9150,32768,299827200,982223,0,barcheck-compute-01,982223:0:1782671867,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed1337_rlb_schedulefree/rlb_fused_global_rational.jsonl
434,E2_m0_300m_c4_en_m0_300m_seed1337_rlb_matrixpolicy_original,E2_rational_only_300m,27,E2_rational_only_300m_c4_en_m0_300m_seed1337_rlb_rational_only_matrixpolicy,1337,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.8724966049194336,48.06222881548981,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_rational_only_300m/c4_en/E2_rational_only_300m_c4_en_m0_300m_seed1337_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
435,E2_m0_300m_c4_en_m0_300m_seed2027_silu_adamw,E2_m0_300m,435,E2_m0_300m_c4_en_m0_300m_seed2027_silu_adamw,2027,silu_adamw,silu,adamw,True,3.994878053665161,54.31921619058265,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed2027_silu_adamw/silu.jsonl
436,E2_m0_300m_c4_en_m0_300m_seed2027_rlb_adamw,E2_global_rational_optimizers_300m,196,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_adamw,2027,rlb_adamw,rlb_fused_global_rational,adamw,True,3.98970890045166,54.03915629950235,9150,32768,299827200,982224,0,barcheck-compute-01,982224:0:1782658483,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_adamw/rlb_fused_global_rational.jsonl
437,E2_m0_300m_c4_en_m0_300m_seed2027_silu_muon,E2_m0_300m,437,E2_m0_300m_c4_en_m0_300m_seed2027_silu_muon,2027,silu_muon,silu,muon,True,3.938203811645508,51.32632670375344,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed2027_silu_muon/silu.jsonl
438,E2_m0_300m_c4_en_m0_300m_seed2027_rlb_muon,E2_global_rational_optimizers_300m,197,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_muon,2027,rlb_muon,rlb_fused_global_rational,muon,True,3.9358808994293213,51.207238521686975,9150,32768,299827200,982225,0,ellis-compute-02,982225:0:1782675693,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_muon/rlb_fused_global_rational.jsonl
439,E2_m0_300m_c4_en_m0_300m_seed2027_silu_lion,E2_m0_300m,439,E2_m0_300m_c4_en_m0_300m_seed2027_silu_lion,2027,silu_lion,silu,lion,True,3.9333882331848145,51.07975491979386,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed2027_silu_lion/silu.jsonl
440,E2_m0_300m_c4_en_m0_300m_seed2027_rlb_lion,E2_global_rational_optimizers_300m,198,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_lion,2027,rlb_lion,rlb_fused_global_rational,lion,True,3.9278182983398438,50.79603489752722,9150,32768,299827200,982226,0,barcheck-compute-01,982226:0:1782662251,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_lion/rlb_fused_global_rational.jsonl
441,E2_m0_300m_c4_en_m0_300m_seed2027_silu_soap,E2_m0_300m,441,E2_m0_300m_c4_en_m0_300m_seed2027_silu_soap,2027,silu_soap,silu,soap_adamw,True,4.0473103523254395,57.24328553504279,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/c4_en/E2_m0_300m_c4_en_m0_300m_seed2027_silu_soap/silu.jsonl
442,E2_m0_300m_c4_en_m0_300m_seed2027_rlb_soap,E2_global_rational_optimizers_300m,199,E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_soap,2027,rlb_soap,rlb_fused_global_rational,soap_adamw,True,4.024776935577393,55.96782295901155,9150,32768,299827200,982227,1,ellis-compute-02,982227:1:1782681056,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/c4_en/E2_global_rational_optimizers_300m_c4_en_m0_300m_seed2027_rlb_soap/rlb_fused_global_rational.jsonl
