update,loss_tokens,muon_train_loss,tiller_train_loss,train_loss_gap_tiller_minus_muon,lr,muon_step_seconds,tiller_step_seconds
2481,650379264,3.1851935386657715,3.1766841411590576,-0.008509397506713867,0.00029833472184821443,4.5480864671990275,4.720870887860656
2482,650641408,3.2276830673217773,3.219714879989624,-0.00796818733215332,0.00029833326441085895,4.550377924926579,4.66829149890691
2483,650903552,3.1905603408813477,3.1852102279663086,-0.0053501129150390625,0.00029833180633997546,4.5513776037842035,4.663909024558961
2484,651165696,3.293306589126587,3.284576892852783,-0.008729696273803711,0.00029833034763557085,4.5482288878411055,4.669303435832262
2485,651427840,3.2428834438323975,3.234786033630371,-0.008097410202026367,0.00029832888829765206,4.55112443678081,4.668649916537106
2486,651689984,3.2509820461273193,3.2384817600250244,-0.012500286102294922,0.00029832742832622603,4.548117239959538,4.668318777345121
2487,651952128,3.3607192039489746,3.3536107540130615,-0.007108449935913086,0.0002983259677212997,4.547435922548175,4.667845473624766
2488,652214272,3.208814859390259,3.201951503753662,-0.00686335563659668,0.00029832450648288,4.550913763232529,4.667981960810721
2489,652476416,3.238049030303955,3.2324154376983643,-0.00563359260559082,0.0002983230446109738,4.551688002422452,4.722054312005639
2490,652738560,3.1825976371765137,3.176276922225952,-0.0063207149505615234,0.0002983215821055881,4.549414127133787,4.665661497041583
2491,653000704,3.2096762657165527,3.2024359703063965,-0.00724029541015625,0.00029832011896672994,4.628561915829778,4.669002095237374
2492,653262848,3.3181779384613037,3.3063979148864746,-0.011780023574829102,0.00029831865519440616,4.549632105045021,4.669651970267296
2493,653524992,3.25492262840271,3.2475101947784424,-0.007412433624267578,0.0002983171907886238,4.548987744376063,4.667835272848606
2494,653787136,3.2589945793151855,3.2497434616088867,-0.009251117706298828,0.0002983157257493897,4.551523234695196,4.667691104114056
2495,654049280,3.249469757080078,3.243807315826416,-0.005662441253662109,0.0002983142600767109,4.550639643333852,4.669399805366993
2496,654311424,3.22684907913208,3.2187113761901855,-0.008137702941894531,0.0002983127937705944,4.549550023861229,4.667938333004713
2497,654573568,3.2306647300720215,3.2245736122131348,-0.006091117858886719,0.0002983113268310471,4.550330269150436,4.719301763921976
2498,654835712,3.2457380294799805,3.239626884460449,-0.00611114501953125,0.000298309859258076,4.550639525987208,4.664740069769323
2499,655097856,3.2356677055358887,3.228175163269043,-0.007492542266845703,0.00029830839105168805,4.549529015086591,5.083550494164228
2500,655360000,3.262876033782959,3.2563257217407227,-0.006550312042236328,0.00029830692221189027,4.549933201633394,4.6689175218343735
2501,655622144,3.2699027061462402,3.262387275695801,-0.007515430450439453,0.00029830545273868954,4.544054761528969,4.671970283612609
2502,655884288,3.2062392234802246,3.2004356384277344,-0.005803585052490234,0.0002983039826320929,4.544242600910366,4.669394106604159
2503,656146432,3.212118625640869,3.20451283454895,-0.007605791091918945,0.0002983025118921075,4.547316913492978,4.669595723040402
2504,656408576,3.2497661113739014,3.242462635040283,-0.007303476333618164,0.00029830104051874,4.546315895393491,4.668795200996101
2505,656670720,3.3095455169677734,3.302255630493164,-0.007289886474609375,0.00029829956851199765,4.5486797066405416,4.72327258810401
2506,656932864,3.2143380641937256,3.2066965103149414,-0.00764155387878418,0.0002982980958718874,4.54741037171334,4.667056975886226
2507,657195008,3.242894411087036,3.234056234359741,-0.008838176727294922,0.00029829662259841616,4.549126802943647,4.670389944687486
2508,657457152,3.2541823387145996,3.2455077171325684,-0.00867462158203125,0.00029829514869159096,4.549628938548267,4.669769308529794
2509,657719296,3.2373721599578857,3.2289438247680664,-0.008428335189819336,0.00029829367415141886,4.5487139308825135,4.6690527172759175
2510,657981440,3.2237648963928223,3.217367649078369,-0.006397247314453125,0.0002982921989779068,4.549265981651843,4.6696799183264375
2511,658243584,3.202150821685791,3.1964192390441895,-0.0057315826416015625,0.0002982907231710618,4.549720661714673,4.668454797938466
2512,658505728,3.2133889198303223,3.204618453979492,-0.008770465850830078,0.00029828924673089096,4.548806450329721,4.669035339727998
2513,658767872,3.2416796684265137,3.2334117889404297,-0.008267879486083984,0.0002982877696574012,4.549709178507328,4.721774952486157
2514,659030016,3.1062560081481934,3.101633310317993,-0.004622697830200195,0.0002982862919505995,4.547667236998677,4.663804273121059
2515,659292160,3.2903103828430176,3.2826242446899414,-0.007686138153076172,0.00029828481361049295,4.548897470347583,4.667545923963189
2516,659554304,3.136699914932251,3.1309878826141357,-0.005712032318115234,0.00029828333463708865,4.549774854443967,4.66715562902391
2517,659816448,3.314992904663086,3.3080263137817383,-0.006966590881347656,0.0002982818550303935,4.549314815551043,4.667000331915915
2518,660078592,3.059506416320801,3.051830530166626,-0.007675886154174805,0.0002982803747904146,4.547482322901487,4.667145353741944
2519,660340736,3.1899962425231934,3.183164119720459,-0.006832122802734375,0.0002982788939171589,4.5502540254965425,4.666772771626711
2520,660602880,3.196229934692383,3.1854450702667236,-0.01078486442565918,0.00029827741241063353,4.549500752240419,4.668000145815313
2521,660865024,3.191134214401245,3.183140516281128,-0.007993698120117188,0.00029827593027084546,4.548803070560098,4.719813907518983
2522,661127168,3.1571412086486816,3.1486616134643555,-0.008479595184326172,0.00029827444749780185,4.549584217369556,4.663732319138944
2523,661389312,3.2055790424346924,3.19846248626709,-0.007116556167602539,0.0002982729640915095,4.5489877332001925,4.668472189456224
2524,661651456,3.1941449642181396,3.1886980533599854,-0.005446910858154297,0.0002982714800519758,4.547937552444637,4.668758450075984
2525,661913600,3.2023234367370605,3.1933608055114746,-0.008962631225585938,0.00029826999537920754,4.549130657687783,4.66705525200814
2526,662175744,3.196530342102051,3.1893277168273926,-0.007202625274658203,0.0002982685100732119,4.549417980015278,4.666639117524028
2527,662437888,3.1795406341552734,3.1714515686035156,-0.008089065551757812,0.00029826702413399586,4.548070737160742,4.666738190688193
2528,662700032,3.2073090076446533,3.2001278400421143,-0.0071811676025390625,0.00029826553756156647,4.549584062770009,4.667562554590404
2529,662962176,3.181601047515869,3.176085948944092,-0.005515098571777344,0.00029826405035593087,4.5495321387425065,4.718809437006712
2530,663224320,3.111689567565918,3.1048245429992676,-0.006865024566650391,0.00029826256251709615,4.547878252342343,4.664924673736095
2531,663486464,3.1833982467651367,3.172893524169922,-0.010504722595214844,0.0002982610740450693,4.550246059894562,4.667481905780733
2532,663748608,3.147165298461914,3.1407740116119385,-0.006391286849975586,0.0002982595849398574,4.547985005192459,4.669391626492143
2533,664010752,3.0661139488220215,3.057119131088257,-0.008994817733764648,0.0002982580952014675,4.548040043562651,4.6677136197686195
2534,664272896,3.089550256729126,3.082582473754883,-0.006967782974243164,0.00029825660482990675,4.5495906276628375,4.667049594223499
2535,664535040,3.153080940246582,3.1443164348602295,-0.008764505386352539,0.0002982551138251822,4.549787643365562,4.667445117607713
2536,664797184,3.1194286346435547,3.110156774520874,-0.009271860122680664,0.000298253622187301,4.548936502076685,4.668116537854075
2537,665059328,3.2128536701202393,3.2049427032470703,-0.007910966873168945,0.0002982521299162701,4.549982588738203,4.722878561355174
2538,665321472,3.110642433166504,3.104865550994873,-0.005776882171630859,0.0002982506370120967,4.550023955293,4.6662817522883415
2539,665583616,3.084528923034668,3.077476978302002,-0.007051944732666016,0.0002982491434747878,4.5500624272972345,4.667713147588074
2540,665845760,3.1052684783935547,3.0961098670959473,-0.009158611297607422,0.0002982476493043506,4.620307957753539,4.6683670077472925
2541,666107904,3.077971935272217,3.0732192993164062,-0.004752635955810547,0.00029824615450079216,4.5496377274394035,4.667984575033188
2542,666370048,3.2027459144592285,3.191174030303955,-0.011571884155273438,0.00029824465906411955,4.548661450855434,4.6681525111198425
2543,666632192,3.1737570762634277,3.1646316051483154,-0.009125471115112305,0.00029824316299433993,4.550384815782309,4.66814446169883
2544,666894336,3.1689369678497314,3.1578125953674316,-0.011124372482299805,0.00029824166629146035,4.549683189950883,4.667786797508597
2545,667156480,3.1244373321533203,3.1151933670043945,-0.009243965148925781,0.0002982401689554879,4.549157931469381,4.720948148518801
2546,667418624,3.1258835792541504,3.1197803020477295,-0.0061032772064208984,0.00029823867098642987,4.548420796170831,4.66548240557313
2547,667680768,3.126006603240967,3.117419719696045,-0.008586883544921875,0.00029823717238429317,4.550055111758411,4.668432019650936
2548,667942912,3.188735008239746,3.1810500621795654,-0.007684946060180664,0.000298235673149085,4.549063789658248,4.667753761634231
2549,668205056,3.1753878593444824,3.168583631515503,-0.006804227828979492,0.00029823417328081253,4.5499377911910415,4.668555743061006
2550,668467200,3.166412591934204,3.1590123176574707,-0.0074002742767333984,0.0002982326727794828,4.549838540144265,4.668384212069213
2551,668729344,3.0993151664733887,3.0917601585388184,-0.0075550079345703125,0.000298231171645103,4.548863489180803,4.6677618427202106
2552,668991488,3.271920680999756,3.262133836746216,-0.009786844253540039,0.00029822966987768024,4.549996386282146,4.6675146874040365
2553,669253632,3.0846614837646484,3.0780484676361084,-0.006613016128540039,0.0002982281674772217,4.550028530880809,4.720223207958043
2554,669515776,3.1873159408569336,3.1788530349731445,-0.008462905883789062,0.0002982266644437344,4.549126464873552,4.6642367681488395
2555,669777920,3.21586275100708,3.2112514972686768,-0.00461125373840332,0.0002982251607772257,4.549363153986633,4.6675940519198775
2556,670040064,3.124699831008911,3.116194009780884,-0.008505821228027344,0.0002982236564777025,4.548503443598747,4.667217063717544
2557,670302208,3.151940107345581,3.145005702972412,-0.006934404373168945,0.0002982221515451721,4.548654110170901,4.668142171576619
2558,670564352,3.065189838409424,3.057544231414795,-0.007645606994628906,0.0002982206459796415,4.55034145899117,4.668796193785965
2559,670826496,3.1388778686523438,3.130958318710327,-0.007919549942016602,0.00029821913978111806,4.5489539271220565,4.668736740015447
2560,671088640,3.134187936782837,3.125096321105957,-0.009091615676879883,0.00029821763294960883,4.5482303546741605,4.669586407952011
2561,671350784,3.1938610076904297,3.186789035797119,-0.007071971893310547,0.00029821612548512096,4.550632323138416,4.720871752128005
2562,671612928,3.0485777854919434,3.0405311584472656,-0.008046627044677734,0.0002982146173876616,4.549893669784069,4.665747134946287
2563,671875072,3.1585288047790527,3.151634454727173,-0.006894350051879883,0.00029821310865723796,4.548141687177122,4.667820135131478
2564,672137216,3.088754177093506,3.0797762870788574,-0.008977890014648438,0.0002982115992938572,4.549598247744143,4.668075646273792
2565,672399360,3.1794638633728027,3.1705522537231445,-0.008911609649658203,0.0002982100892975265,4.550132852047682,4.666337948292494
2566,672661504,3.1519744396209717,3.14497709274292,-0.006997346878051758,0.00029820857866825297,4.5474549271166325,4.668216177262366
2567,672923648,3.160858154296875,3.151337146759033,-0.009521007537841797,0.00029820706740604384,4.549793236888945,4.667278919368982
2568,673185792,3.1320619583129883,3.124140977859497,-0.007920980453491211,0.0002982055555109063,4.549679488874972,4.669097404927015
2569,673447936,3.144859552383423,3.134913444519043,-0.009946107864379883,0.0002982040429828476,4.548048331402242,4.72288724873215
2570,673710080,3.155905246734619,3.1487648487091064,-0.007140398025512695,0.00029820252982187476,4.54852684866637,4.664798443205655
2571,673972224,3.0718631744384766,3.061222553253174,-0.010640621185302734,0.00029820101602799507,4.549485549330711,4.66860839817673
2572,674234368,3.287726879119873,3.279200792312622,-0.008526086807250977,0.0002981995016012157,4.548174540512264,4.669852131977677
2573,674496512,3.1689932346343994,3.159261465072632,-0.009731769561767578,0.00029819798654154387,4.54981105029583,4.668704605661333
2574,674758656,3.143810272216797,3.135528087615967,-0.008282184600830078,0.0002981964708489868,4.548471859656274,4.66859245672822
2575,675020800,3.183683395385742,3.17519211769104,-0.008491277694702148,0.0002981949545235516,4.547305547632277,4.669326928444207
2576,675282944,3.1510515213012695,3.143568754196167,-0.007482767105102539,0.0002981934375652455,4.55102179851383,4.669322579167783
2577,675545088,3.1385340690612793,3.1337108612060547,-0.004823207855224609,0.0002981919199740758,4.54980428237468,4.7201403342187405
2578,675807232,3.2298593521118164,3.221388578414917,-0.008470773696899414,0.00029819040175004967,4.548674499616027,4.664278022013605
2579,676069376,3.1452574729919434,3.139225959777832,-0.006031513214111328,0.0002981888828931742,4.54809969291091,4.668117758817971
2580,676331520,3.173250675201416,3.1635935306549072,-0.009657144546508789,0.0002981873634034568,4.549260578118265,4.669400580227375
2581,676593664,3.0826001167297363,3.0766217708587646,-0.00597834587097168,0.00029818584328090454,4.548537419177592,4.668656288646162
2582,676855808,3.08485746383667,3.0748419761657715,-0.010015487670898438,0.0002981843225255248,4.549348882399499,4.667374546639621
2583,677117952,3.224602222442627,3.2179808616638184,-0.006621360778808594,0.0002981828011373246,4.550511308945715,4.667621252126992
2584,677380096,3.1740105152130127,3.1670641899108887,-0.0069463253021240234,0.00029818127911631135,4.54918294493109,4.667581849731505
2585,677642240,3.145155429840088,3.137448310852051,-0.007707118988037109,0.0002981797564624921,4.550363573245704,4.719641629606485
2586,677904384,3.099886178970337,3.0888326168060303,-0.01105356216430664,0.0002981782331758743,4.550143743865192,4.666189577430487
2587,678166528,3.104356527328491,3.094270706176758,-0.010085821151733398,0.000298176709256465,4.548613704741001,4.667007097043097
2588,678428672,3.15812349319458,3.1489524841308594,-0.009171009063720703,0.00029817518470427165,4.628590859472752,4.669263158924878
2589,678690816,3.135810613632202,3.12770414352417,-0.008106470108032227,0.00029817365951930125,4.549080424010754,4.667586469091475
2590,678952960,3.2534162998199463,3.245232582092285,-0.008183717727661133,0.00029817213370156125,4.548119582235813,4.66902111005038
2591,679215104,3.1271677017211914,3.118480682373047,-0.008687019348144531,0.00029817060725105874,4.549755650572479,4.66892490722239
2592,679477248,3.1654701232910156,3.156770706176758,-0.008699417114257812,0.0002981690801678011,4.55143881123513,4.668726710602641
2593,679739392,3.157933473587036,3.1501636505126953,-0.00776982307434082,0.00029816755245179547,4.5483174584805965,4.723468912765384
2594,680001536,3.1266183853149414,3.119112253189087,-0.007506132125854492,0.0002981660241030492,4.551200554706156,4.664967683143914
2595,680263680,3.0923011302948,3.0829126834869385,-0.009388446807861328,0.0002981644951215695,4.54978065751493,4.668115325272083
2596,680525824,3.1365411281585693,3.126540422439575,-0.01000070571899414,0.00029816296550736366,4.547967988066375,4.667644498869777
2597,680787968,3.1566717624664307,3.148552417755127,-0.008119344711303711,0.000298161435260439,4.548529646359384,4.666662750765681
2598,681050112,3.02605938911438,3.0204384326934814,-0.0056209564208984375,0.00029815990438080266,4.548740167170763,4.668602236546576
2599,681312256,3.1258718967437744,3.1128008365631104,-0.013071060180664062,0.00029815837286846205,4.54834817070514,4.667276457883418
2600,681574400,3.1840882301330566,3.175689697265625,-0.00839853286743164,0.00029815684072342436,4.550434798933566,4.670319281518459
2601,681836544,3.176642894744873,3.168137311935425,-0.008505582809448242,0.0002981553079456969,4.5485947877168655,4.722590290009975
2602,682098688,3.125333070755005,3.1194045543670654,-0.005928516387939453,0.000298153774535287,4.5484075602144,4.667081565596163
2603,682360832,3.1032721996307373,3.0914394855499268,-0.011832714080810547,0.0002981522404922018,4.549846954643726,4.669699144549668
2604,682622976,3.1574530601501465,3.149735450744629,-0.007717609405517578,0.0002981507058164487,4.5512768644839525,4.6688194973394275
2605,682885120,3.0525619983673096,3.0439612865448,-0.008600711822509766,0.00029814917050803504,4.549797384999692,4.669066429138184
2606,683147264,3.1143741607666016,3.105966329574585,-0.008407831192016602,0.000298147634566968,4.551099422387779,4.670457634143531
2607,683409408,3.101410388946533,3.0926177501678467,-0.008792638778686523,0.00029814609799325495,4.550884870812297,4.6695886347442865
2608,683671552,3.098781108856201,3.087481737136841,-0.011299371719360352,0.00029814456078690316,4.549058433622122,4.671265730634332
2609,683933696,3.1134421825408936,3.108962059020996,-0.004480123519897461,0.00029814302294791994,4.550135162658989,4.724683843553066
2610,684195840,3.0645620822906494,3.054103136062622,-0.010458946228027344,0.0002981414844763126,4.550533648580313,4.666770149953663
2611,684457984,3.084994077682495,3.0727224349975586,-0.012271642684936523,0.0002981399453720885,4.548637275584042,4.670279185287654
2612,684720128,3.183870553970337,3.173861503601074,-0.010009050369262695,0.00029813840563525486,4.548827620223165,4.670117481611669
2613,684982272,3.1547436714172363,3.1441640853881836,-0.010579586029052734,0.00029813686526581907,4.549505915492773,4.670627862215042
2614,685244416,3.1708760261535645,3.1645476818084717,-0.0063283443450927734,0.0002981353242637884,4.548755804076791,4.669371075928211
2615,685506560,3.0440425872802734,3.03780198097229,-0.0062406063079833984,0.00029813378262917014,4.547815811820328,4.67050866317004
2616,685768704,3.0916357040405273,3.0845813751220703,-0.007054328918457031,0.0002981322403619717,4.549002956598997,4.6691259648650885
2617,686030848,3.1904139518737793,3.182079315185547,-0.008334636688232422,0.00029813069746220043,4.549920937046409,4.724409395828843
2618,686292992,3.0906052589416504,3.0813522338867188,-0.00925302505493164,0.00029812915392986354,4.550462090410292,4.665541051886976
2619,686555136,3.087111711502075,3.079502820968628,-0.007608890533447266,0.00029812760976496847,4.549829711206257,4.670424563810229
2620,686817280,3.1196980476379395,3.111586093902588,-0.008111953735351562,0.0002981260649675225,4.547911794856191,4.668431133963168
2621,687079424,3.118466377258301,3.1085262298583984,-0.009940147399902344,0.00029812451953753293,4.549924484454095,4.668831004761159
2622,687341568,3.145860433578491,3.141333818435669,-0.004526615142822266,0.00029812297347500726,4.550316573120654,4.668713186867535
2623,687603712,3.124189853668213,3.116657018661499,-0.007532835006713867,0.0002981214267799527,4.548833487555385,4.66956930141896
2624,687865856,3.082439661026001,3.0743324756622314,-0.008107185363769531,0.00029811987945237655,4.551083764061332,4.670480878092349
2625,688128000,3.196047306060791,3.1855309009552,-0.01051640510559082,0.00029811833149228636,4.550785598345101,4.722050650045276
2626,688390144,3.1757915019989014,3.1664907932281494,-0.009300708770751953,0.0002981167828996893,4.549108078703284,4.665948771871626
2627,688652288,3.0822691917419434,3.077929735183716,-0.004339456558227539,0.0002981152336745928,4.550330216996372,4.669994113966823
2628,688914432,3.1137115955352783,3.1065526008605957,-0.007158994674682617,0.0002981136838170043,4.549893518909812,4.669924944639206
2629,689176576,3.1180226802825928,3.1087229251861572,-0.009299755096435547,0.00029811213332693105,4.548374515026808,4.6709509920328856
2630,689438720,3.130204200744629,3.1218693256378174,-0.008334875106811523,0.00029811058220438044,4.5502296313643456,4.669650190509856
2631,689700864,3.128849506378174,3.120096206665039,-0.008753299713134766,0.00029810903044935985,4.5502646043896675,4.670905036851764
2632,689963008,3.170590877532959,3.1621103286743164,-0.008480548858642578,0.00029810747806187664,4.54893072322011,4.668549157679081
2633,690225152,3.2030954360961914,3.1947526931762695,-0.008342742919921875,0.0002981059250419382,4.550188542343676,4.721695465967059
2634,690487296,3.102766752243042,3.096280574798584,-0.006486177444458008,0.0002981043713895519,4.5496893329545856,4.665810938924551
2635,690749440,3.1665854454040527,3.160066843032837,-0.00651860237121582,0.0002981028171047252,4.54850878380239,4.668612599372864
2636,691011584,3.149461507797241,3.1406326293945312,-0.008828878402709961,0.0002981012621874653,4.550055379979312,4.67013795953244
2637,691273728,3.129087448120117,3.12176513671875,-0.0073223114013671875,0.0002980997066377799,4.549520326778293,4.669453018344939
2638,691535872,3.16506028175354,3.155243158340454,-0.009817123413085938,0.0002980981504556761,4.549130877479911,4.673860217444599
2639,691798016,3.231450319290161,3.2239012718200684,-0.0075490474700927734,0.00029809659364116127,4.550574943423271,4.670377528294921
2640,692060160,3.0571937561035156,3.048778533935547,-0.00841522216796875,0.00029809503619424304,4.616107180714607,4.670259385369718
2641,692322304,3.0960006713867188,3.0842604637145996,-0.01174020767211914,0.0002980934781149287,4.5481134336441755,4.722667013294995
2642,692584448,3.091621160507202,3.086341142654419,-0.005280017852783203,0.0002980919194032256,4.550800717435777,4.666279231198132
2643,692846592,3.108577251434326,3.101341724395752,-0.007235527038574219,0.00029809036005914123,4.548214739188552,4.669451056048274
2644,693108736,3.0582778453826904,3.0502429008483887,-0.008034944534301758,0.000298088800082683,4.549956206232309,4.66948620043695
2645,693370880,3.1154427528381348,3.1093366146087646,-0.006106138229370117,0.00029808723947385827,4.55115214176476,4.669409248046577
2646,693633024,3.138458490371704,3.1287238597869873,-0.009734630584716797,0.00029808567823267447,4.551010825671256,4.669215918518603
2647,693895168,3.1485280990600586,3.1404809951782227,-0.008047103881835938,0.000298084116359139,4.550759755074978,4.669392413459718
2648,694157312,3.210066318511963,3.2036795616149902,-0.006386756896972656,0.00029808255385325934,4.550598857924342,4.669813101179898
2649,694419456,3.1447248458862305,3.1349849700927734,-0.009739875793457031,0.0002980809907150428,4.551044536754489,5.14146211091429
2650,694681600,3.1908693313598633,3.1841349601745605,-0.006734371185302734,0.000298079426944497,4.549388389103115,4.666385492309928
2651,694943744,3.056920289993286,3.048632860183716,-0.008287429809570312,0.0002980778625416292,4.551114549860358,4.669955829158425
2652,695205888,3.0577850341796875,3.050368547439575,-0.007416486740112305,0.00029807629750644687,4.550355953164399,4.670536323450506
2653,695468032,3.229541778564453,3.221123218536377,-0.008418560028076172,0.0002980747318389575,4.549265389330685,5.081919998861849
2654,695730176,3.1310553550720215,3.1226675510406494,-0.00838780403137207,0.00029807316553916846,4.54940970800817,4.673194997943938
2655,695992320,3.1976327896118164,3.190366744995117,-0.007266044616699219,0.00029807159860708725,4.549728522077203,4.673608213663101
2656,696254464,3.128549814224243,3.1213748455047607,-0.007174968719482422,0.00029807003104272123,4.547539006918669,4.674131428822875
2657,696516608,3.143282651901245,3.134329080581665,-0.008953571319580078,0.000298068462846078,4.548393303528428,4.726944530382752
2658,696778752,3.13223934173584,3.124704360961914,-0.007534980773925781,0.00029806689401716487,4.548653170466423,4.671193928457797
2659,697040896,3.1526284217834473,3.148043632507324,-0.004584789276123047,0.00029806532455598937,4.548304511234164,4.675729711540043
2660,697303040,3.030000686645508,3.0215587615966797,-0.008441925048828125,0.0002980637544625589,4.55053954385221,4.672860405407846
2661,697565184,3.197821855545044,3.187473773956299,-0.010348081588745117,0.00029806218373688094,4.549135862849653,4.673477831296623
2662,697827328,3.0808985233306885,3.0757882595062256,-0.005110263824462891,0.0002980606123789631,4.547206389717758,4.673828867264092
2663,698089472,3.233487367630005,3.2255334854125977,-0.007953882217407227,0.00029805904038881256,4.547648250125349,4.672892306931317
2664,698351616,3.242999315261841,3.232572555541992,-0.010426759719848633,0.000298057467766437,4.550120146945119,4.672987392172217
2665,698613760,3.138702630996704,3.131343126296997,-0.007359504699707031,0.0002980558945118438,4.54897596873343,4.726538848131895
2666,698875904,3.0299172401428223,3.0235867500305176,-0.0063304901123046875,0.0002980543206250405,4.550288073718548,4.671050244010985
2667,699138048,3.183995246887207,3.1700351238250732,-0.013960123062133789,0.00029805274610603447,4.549056847579777,4.67311433609575
2668,699400192,3.171459674835205,3.166220188140869,-0.0052394866943359375,0.0002980511709548334,4.547762971371412,4.673628241755068
2669,699662336,3.321927070617676,3.3152730464935303,-0.006654024124145508,0.00029804959517144456,4.550082337111235,4.67469886969775
2670,699924480,3.1171698570251465,3.106975555419922,-0.01019430160522461,0.00029804801875587557,4.5496975639835,4.673441044986248
2671,700186624,3.0719642639160156,3.0661377906799316,-0.005826473236083984,0.00029804644170813377,4.5480373334139585,4.672027715481818
2672,700448768,3.0935592651367188,3.0854833126068115,-0.008075952529907227,0.00029804486402822686,4.5508726900443435,4.673817966133356
2673,700710912,3.0975468158721924,3.0921807289123535,-0.005366086959838867,0.00029804328571616216,4.548785295337439,4.726735661737621
2674,700973056,3.137727737426758,3.131631851196289,-0.00609588623046875,0.0002980417067719473,4.547749733552337,4.671243213117123
2675,701235200,3.1528477668762207,3.1478090286254883,-0.005038738250732422,0.0002980401271955897,4.548837915994227,4.673785543069243
2676,701497344,3.127800941467285,3.119676113128662,-0.008124828338623047,0.0002980385469870969,4.5492027793079615,4.67298037186265
2677,701759488,3.100010395050049,3.0923285484313965,-0.007681846618652344,0.00029803696614647636,4.548987013287842,4.674335289746523
2678,702021632,3.1312403678894043,3.122586965560913,-0.008653402328491211,0.0002980353846737356,4.96287043299526,4.6740970043465495
2679,702283776,3.1685409545898438,3.160017728805542,-0.008523225784301758,0.0002980338025688822,4.550500122830272,4.675252232700586
2680,702545920,3.046806812286377,3.039130926132202,-0.007675886154174805,0.0002980322198319236,4.547845528461039,4.673334369435906
2681,702808064,3.199171543121338,3.193568706512451,-0.005602836608886719,0.00029803063646286745,4.549759780988097,4.727022265084088
2682,703070208,3.06500506401062,3.057119846343994,-0.007885217666625977,0.0002980290524617211,4.547842820174992,4.669951157644391
2683,703332352,3.148444175720215,3.141939878463745,-0.0065042972564697266,0.00029802746782849217,4.5479819206520915,4.673486637882888
2684,703594496,3.184936046600342,3.1812610626220703,-0.0036749839782714844,0.0002980258825631882,4.550152474083006,4.673905708827078
2685,703856640,3.082736015319824,3.0760440826416016,-0.006691932678222656,0.0002980242966658167,4.548271106556058,4.673143948428333
2686,704118784,3.085355281829834,3.07649564743042,-0.008859634399414062,0.0002980227101363852,4.627483825199306,4.678576380945742
2687,704380928,3.1388487815856934,3.1324095726013184,-0.006439208984375,0.0002980211229749012,4.550518508069217,4.674075599759817
2688,704643072,3.111793041229248,3.1029365062713623,-0.008856534957885742,0.0002980195351813723,4.55066404491663,4.673709191381931
2689,704905216,3.1288185119628906,3.1200082302093506,-0.008810281753540039,0.0002980179467558061,4.550226806662977,5.130265109241009
2690,705167360,3.045748472213745,3.040208339691162,-0.005540132522583008,0.00029801635769821004,4.5496208909899,4.6693656435236335
2691,705429504,3.1769018173217773,3.1693806648254395,-0.007521152496337891,0.00029801476800859166,4.549925458617508,4.674935683608055
2692,705691648,3.1337766647338867,3.1249616146087646,-0.00881505012512207,0.0002980131776869586,4.546967343427241,4.674333043396473
2693,705953792,3.2123045921325684,3.2043163776397705,-0.007988214492797852,0.00029801158673331833,4.548606805503368,4.673372058197856
2694,706215936,2.998612880706787,2.9941654205322266,-0.004447460174560547,0.0002980099951476785,4.5507665909826756,4.672804951667786
2695,706478080,3.1995339393615723,3.1916275024414062,-0.007906436920166016,0.00029800840293004664,4.549948027357459,4.672789925709367
2696,706740224,3.1790568828582764,3.168804883956909,-0.010251998901367188,0.00029800681008043027,4.549554131925106,4.672870294190943
2697,707002368,3.1328365802764893,3.1250505447387695,-0.0077860355377197266,0.000298005216598837,4.549876946955919,4.725802594795823
2698,707264512,3.120205879211426,3.1118040084838867,-0.008401870727539062,0.0002980036224852744,4.55051648709923,4.669458267278969
2699,707526656,3.13102126121521,3.123552083969116,-0.00746917724609375,0.00029800202773975,4.548416028730571,4.673756790347397
2700,707788800,3.0789432525634766,3.06929349899292,-0.00964975357055664,0.00029800043236227145,4.549685882404447,4.674525348469615
2701,708050944,3.098226547241211,3.090766429901123,-0.007460117340087891,0.0002979988363528463,4.547110537998378,4.671946066431701
2702,708313088,3.1397273540496826,3.1319730281829834,-0.007754325866699219,0.00029799723971148215,4.548888240940869,4.67307591624558
2703,708575232,3.1170058250427246,3.1099281311035156,-0.007077693939208984,0.00029799564243818653,4.549614706076682,4.674367111176252
2704,708837376,3.091629981994629,3.0886943340301514,-0.002935647964477539,0.00029799404453296704,4.547569205984473,4.673718084581196
2705,709099520,3.076988458633423,3.0671238899230957,-0.009864568710327148,0.0002979924459958313,4.5511225163936615,4.7266889195889235
2706,709361664,3.1622211933135986,3.15694522857666,-0.0052759647369384766,0.00029799084682678695,4.549961985088885,4.669368044473231
2707,709623808,3.146761417388916,3.138226270675659,-0.008535146713256836,0.00029798924702584154,4.550008469261229,4.672453477978706
2708,709885952,3.12251615524292,3.1156442165374756,-0.006871938705444336,0.00029798764659300266,4.550820569507778,4.674385230988264
2709,710148096,3.142314910888672,3.1350910663604736,-0.007223844528198242,0.0002979860455282779,4.5505345510318875,4.673369212076068
2710,710410240,3.2089507579803467,3.2022151947021484,-0.006735563278198242,0.0002979844438316749,4.548242803663015,4.674202467314899
2711,710672384,3.088597059249878,3.085043430328369,-0.003553628921508789,0.0002979828415032013,4.550489258952439,4.67329993005842
