row,row_id,source_phase,source_row_index,source_row_id,seed,method,activation,optimizer,complete,final_val_loss,final_val_ppl,steps,global_tokens_per_step,total_tokens,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,timing_node_override_reason,timing_integrity_issues,jsonl
274,E2_m0_300m_dclm_m0_300m_seed3407_silu_lion,E2_m0_300m,274,E2_m0_300m_dclm_m0_300m_seed3407_silu_lion,3407,silu_lion,silu,lion,True,3.968263626098633,52.89260971096954,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/dclm/E2_m0_300m_dclm_m0_300m_seed3407_silu_lion/silu.jsonl
275,E2_m0_300m_dclm_m0_300m_seed3407_rlb_lion,E2_global_rational_optimizers_300m,121,E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_lion,3407,rlb_lion,rlb_fused_global_rational,lion,True,3.9559080600738525,52.24311229622733,9150,32768,299827200,982148,0,ellis-compute-02,982148:0:1782531166,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/dclm/E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_lion/rlb_fused_global_rational.jsonl
276,E2_m0_300m_dclm_m0_300m_seed3407_silu_soap,E2_m0_300m,276,E2_m0_300m_dclm_m0_300m_seed3407_silu_soap,3407,silu_soap,silu,soap_adamw,True,4.062709808349609,58.131623398038954,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/dclm/E2_m0_300m_dclm_m0_300m_seed3407_silu_soap/silu.jsonl
277,E2_m0_300m_dclm_m0_300m_seed3407_rlb_soap,E2_global_rational_optimizers_300m,122,E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_soap,3407,rlb_soap,rlb_fused_global_rational,soap_adamw,True,4.025086402893066,55.98514585124301,9150,32768,299827200,982149,0,lancer-compute-01,982149:0:1782526464,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/dclm/E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_soap/rlb_fused_global_rational.jsonl
278,E2_m0_300m_dclm_m0_300m_seed3407_silu_ademamix,E2_m0_300m,278,E2_m0_300m_dclm_m0_300m_seed3407_silu_ademamix,3407,silu_ademamix,silu,ademamix,True,nan,485165195.4097903,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/dclm/E2_m0_300m_dclm_m0_300m_seed3407_silu_ademamix/silu.jsonl
279,E2_m0_300m_dclm_m0_300m_seed3407_rlb_ademamix,E2_global_rational_optimizers_300m,123,E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_ademamix,3407,rlb_ademamix,rlb_fused_global_rational,ademamix,False,nan,nan,9150,32768,299827200,982150,0,ellis-compute-02,982150:0:1782535811,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/dclm/E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_ademamix/rlb_fused_global_rational.jsonl
280,E2_m0_300m_dclm_m0_300m_seed3407_silu_came,E2_m0_300m,280,E2_m0_300m_dclm_m0_300m_seed3407_silu_came,3407,silu_came,silu,adafactor_came,True,4.3449554443359375,77.08860266889901,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/dclm/E2_m0_300m_dclm_m0_300m_seed3407_silu_came/silu.jsonl
281,E2_m0_300m_dclm_m0_300m_seed3407_rlb_came,E2_global_rational_optimizers_300m,124,E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_came,3407,rlb_came,rlb_fused_global_rational,adafactor_came,True,4.439921855926514,84.76831727338823,9150,32768,299827200,982151,0,lancer-compute-01,982151:0:1782530720,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/dclm/E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_came/rlb_fused_global_rational.jsonl
282,E2_m0_300m_dclm_m0_300m_seed3407_silu_schedulefree,E2_m0_300m,282,E2_m0_300m_dclm_m0_300m_seed3407_silu_schedulefree,3407,silu_schedulefree,silu,schedule_free_adamw,True,4.332935810089111,76.16757217359809,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/dclm/E2_m0_300m_dclm_m0_300m_seed3407_silu_schedulefree/silu.jsonl
283,E2_m0_300m_dclm_m0_300m_seed3407_rlb_schedulefree,E2_global_rational_optimizers_300m,125,E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_schedulefree,3407,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.321110725402832,75.27218860916382,9150,32768,299827200,982152,0,ellis-compute-02,982152:0:1782536327,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/dclm/E2_global_rational_optimizers_300m_dclm_m0_300m_seed3407_rlb_schedulefree/rlb_fused_global_rational.jsonl
284,E2_m0_300m_dclm_m0_300m_seed3407_rlb_matrixpolicy_original,E2_rational_only_300m,17,E2_rational_only_300m_dclm_m0_300m_seed3407_rlb_rational_only_matrixpolicy,3407,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.9198389053344727,50.39232618921977,9150,32768,299827200,858353,0,lancer-compute-01,858353:0:1784024834,,,experiments/corrections/matrixpolicy_live_stats_20260712/runs/main/E2_rational_only_300m/dclm/E2_rational_only_300m_dclm_m0_300m_seed3407_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
