run_index,model_scale,dataset,seed,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step,validation_loss,validation_perplexity,active_seconds_at_validation
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1550,4.592314720153809,98.72268127128876,1487.3669297266752
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1600,4.572808742523193,96.81565849602904,1535.404906486161
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1650,4.549744129180908,94.60819774061774,1583.5776110887527
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1700,4.53013801574707,92.7713641077059,1631.586758476682
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1750,4.518429279327393,91.6914631333551,1679.733082195744
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1800,4.5021162033081055,90.20782755642342,1727.7740091672167
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1850,4.487313747406006,88.88236442384238,1775.9554498475045
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1900,4.472072601318359,87.53796643051857,1824.0275425976142
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1950,4.462028980255127,86.66316868926143,1872.1733844513074
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2000,4.452898025512695,85.87545298925912,1920.1657648738474
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2050,4.439815998077393,84.75934435658327,1968.3526125364006
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2100,4.4286298751831055,83.81649913686694,2016.3274317895994
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2150,4.418100833892822,82.93862147190248,2064.463522631675
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2200,4.409398078918457,82.21995868024453,2112.5795221850276
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2250,4.403646469116211,81.7484189162405,2160.7120137372985
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2300,4.3965678215026855,81.1717939360453,2208.759729783982
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2350,4.3878889083862305,80.47035923724422,2256.9311594534665
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2400,4.381189823150635,79.93308308046983,2304.9568382473662
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2450,4.3726019859313965,79.24956992520698,2353.1507457718253
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2500,4.366029739379883,78.73043003888198,2401.120802906342
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2550,4.361464500427246,78.37182599230914,2449.2849985864013
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2600,4.356387615203857,77.97494952757785,2497.304314606823
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2650,4.350976943969727,77.55419202792136,2545.4142152266577
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2700,4.346434116363525,77.2026757468613,2593.4713447531685
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2750,4.342999458312988,76.9379658093724,2641.6218362171203
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2800,4.33961296081543,76.67785625944757,2689.6457023965195
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2850,4.33550500869751,76.36351339220425,2737.9378322781995
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2900,4.331203460693359,76.0357375507519,2785.843747219071
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,2950,4.329370975494385,75.89653077323145,2833.9617688693106
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,3000,4.327930450439453,75.78727862818887,2881.975643706508
601,18l_1024d,c4_en,1337,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,3050,4.323991775512695,75.48936425316113,2930.17751392629
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,1,11.027679443359375,61554.574057965045,1.7519457330927253
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,50,9.49539566040039,13298.355506010324,38.13061462598853
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,100,7.629654407501221,2058.3385505421843,75.25642945803702
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,150,7.04788064956665,1150.4180183959954,112.25500099407509
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,200,6.536504745483398,689.8710840900243,149.27857787208632
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,250,6.250476837158203,518.2598913321713,186.32553197513334
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,300,6.042587757110596,420.98102319098615,223.4276335320901
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,350,5.859012603759766,350.3780112319774,260.4408067460172
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,400,5.6997880935668945,298.804075751897,297.43503318494186
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,450,5.570394515991211,262.5376541147521,334.4760704850778
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,500,5.46737813949585,236.8384207164213,371.4550350080244
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,550,5.372474193572998,215.395138229311,408.4458571879659
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,600,5.298198699951172,199.97626808874747,445.4318009680137
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,650,5.230043411254883,186.80091260618352,482.4773826401215
600,18l_1024d,c4_en,1337,silu,SwiGLU,muon,Muon,silu_muon,SwiGLU + Muon,700,5.170790672302246,176.05398347580984,519.5201004780829
