row,row_id,source_phase,source_row_index,source_row_id,seed,method,activation,optimizer,complete,final_val_loss,final_val_ppl,steps,global_tokens_per_step,total_tokens,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,timing_node_override_reason,timing_integrity_issues,jsonl
298,E2_m0_300m_fineweb_edu_m0_300m_seed1337_rlb_schedulefree,E2_global_rational_optimizers_300m,132,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed1337_rlb_schedulefree,1337,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,True,4.124334812164307,61.826669220674155,9150,32768,299827200,982159,0,damle-compute-01,982159:0:1782543956,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed1337_rlb_schedulefree/rlb_fused_global_rational.jsonl
299,E2_m0_300m_fineweb_edu_m0_300m_seed1337_rlb_matrixpolicy_original,E2_rational_only_300m,18,E2_rational_only_300m_fineweb_edu_m0_300m_seed1337_rlb_rational_only_matrixpolicy,1337,rlb_matrixpolicy_original,rlb_fused_global_rational,rational_matrix_policy_onpolicy,True,3.684000015258789,39.80529785071421,9150,32768,299827200,858354,0,ellis-compute-02,858354:0:1784034226,,,experiments/corrections/matrixpolicy_live_stats_20260712/runs/main/E2_rational_only_300m/fineweb_edu/E2_rational_only_300m_fineweb_edu_m0_300m_seed1337_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
300,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_adamw,E2_m0_300m,300,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_adamw,2027,silu_adamw,silu,adamw,True,3.823822259902954,45.77885301379798,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_adamw/silu.jsonl
301,E2_m0_300m_fineweb_edu_m0_300m_seed2027_rlb_adamw,E2_global_rational_optimizers_300m,133,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_adamw,2027,rlb_adamw,rlb_fused_global_rational,adamw,True,3.824683904647827,45.81831512064063,9150,32768,299827200,982160,0,zabih-compute-01,982160:0:1782554371,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_adamw/rlb_fused_global_rational.jsonl
302,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_muon,E2_m0_300m,302,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_muon,2027,silu_muon,silu,muon,True,3.7646846771240234,43.150097501616564,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_muon/silu.jsonl
303,E2_m0_300m_fineweb_edu_m0_300m_seed2027_rlb_muon,E2_global_rational_optimizers_300m,134,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_muon,2027,rlb_muon,rlb_fused_global_rational,muon,True,3.755279779434204,42.7461776390914,9150,32768,299827200,982161,0,damle-compute-01,982161:0:1782548474,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_muon/rlb_fused_global_rational.jsonl
304,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_lion,E2_m0_300m,304,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_lion,2027,silu_lion,silu,lion,True,3.767261266708374,43.261420949232786,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_lion/silu.jsonl
305,E2_m0_300m_fineweb_edu_m0_300m_seed2027_rlb_lion,E2_global_rational_optimizers_300m,135,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_lion,2027,rlb_lion,rlb_fused_global_rational,lion,True,3.7652511596679688,43.17454820341479,9150,32768,299827200,982162,0,zabih-compute-01,982162:0:1782558333,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_lion/rlb_fused_global_rational.jsonl
306,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_soap,E2_m0_300m,306,E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_soap,2027,silu_soap,silu,soap_adamw,True,3.884418249130249,48.63863865706558,9150,32768,299827200,,,,,,,experiments/runs/iclr26_main/E2_m0_300m/fineweb_edu/E2_m0_300m_fineweb_edu_m0_300m_seed2027_silu_soap/silu.jsonl
307,E2_m0_300m_fineweb_edu_m0_300m_seed2027_rlb_soap,E2_global_rational_optimizers_300m,136,E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_soap,2027,rlb_soap,rlb_fused_global_rational,soap_adamw,True,3.838740587234497,46.46691654537852,9150,32768,299827200,982163,0,damle-compute-01,982163:0:1782553133,,,experiments/runs/iclr26_main/E2_global_rational_optimizers_300m/fineweb_edu/E2_global_rational_optimizers_300m_fineweb_edu_m0_300m_seed2027_rlb_soap/rlb_fused_global_rational.jsonl
