run_index,model_scale,dataset,seed,train_tokens,steps_required,steps_completed,status,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step1000_validation_loss,final_validation_loss,final_validation_perplexity,matched_control_step1000_validation_loss,matched_control_validation_loss,lead_at_step1000_vs_matched_control,lead_vs_matched_control,time_scope,total_seconds,matched_control_total_seconds,total_time_ratio_vs_matched_control,training_loop_total_seconds,mean_seconds_per_step,tokens_per_second,stopped_early,lr_wd_fairness_passed,realized_lr_trace_sha256,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,source_phase,source_row_index,source_row_id,source_jsonl,source_jsonl_sha256
7,12l_768d,fineweb,2027,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.923325538635254,4.405658721923828,81.91308301906194,,4.480283,,0.07462427807617189,training_loop,1505.7881678179838,1653.444160652347,,1505.7881678179838,0.46326611738125156,70732.56335954546,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,507847,0,rush-compute-03,507847:0:1788725548,12l_768d_100m_tokens_3050_steps,108,12l_768d_100m_tokens_3050_steps_fineweb_seed2027_silu_adamw,,3b0f116ad333356c497d02662336a33ba86c92a8fea898e0f5554301ee002c62
8,12l_768d,fineweb,3407,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.918747901916504,4.413191795349121,82.53247030384598,,4.482476,,0.06928420465087903,training_loop,1412.2443459520582,1631.2061750480207,,1412.2443459520582,0.4336857922055586,75557.00599126062,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,508065,0,seo-compute-01,508065:0:1788726726,12l_768d_100m_tokens_3050_steps,122,12l_768d_100m_tokens_3050_steps_fineweb_seed3407_silu_adamw,,4c6d3dfff6ce35852c7efdf3bbc3a3b6ded72f01e40320ffdcb985a3f3927bc3
3,12l_768d,fineweb_edu,1337,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.717207431793213,4.177225112915039,65.18472177799612,,4.242263,,0.06503788708496128,training_loop,1506.1011834549718,1946.6452699740184,,1506.1011834549718,0.4623104781317272,70878.77422207882,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,507547,0,rush-compute-03,507547:0:1788722412,12l_768d_100m_tokens_3050_steps,52,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed1337_silu_adamw,,00eeb0196e5631eb6ad5b1bab9324db1466f438a68397b12c6fb3760b9100ac1
4,12l_768d,fineweb_edu,2027,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.68020486831665,4.153343200683594,63.64642778728829,,4.227503,,0.07415979931640582,training_loop,1416.6971744350158,2024.7113658459857,,1416.6971744350158,0.4340622301517767,75491.4796169714,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,507628,0,seo-compute-01,507628:0:1788723787,12l_768d_100m_tokens_3050_steps,66,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed2027_silu_adamw,,969488aa4e63c37175c434bac19a2dbe0d6fb02f35a8047871b32f3e19a61cfd
5,12l_768d,fineweb_edu,3407,100000000,3050,3050,complete,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,4.6919145584106445,4.170544624328613,64.75070731660882,,4.242677,,0.0721323756713863,training_loop,1505.6661973679438,1943.274986881006,,1505.6661973679438,0.46246649653120164,70854.86245118562,False,True,4d287e8dead80d77cd668a2bfd7c18324c77912b9474dc0cd130d2dce8e33caf,507647,0,rush-compute-03,507647:0:1788723977,12l_768d_100m_tokens_3050_steps,80,12l_768d_100m_tokens_3050_steps_fineweb_edu_seed3407_silu_adamw,,295010e5bca691ad4c55585abdac6a9325447c24b2bbd56adac69a915eeb5a42
27,12l_768d,c4_en,1337,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.925752878189087,,,,,3574.860908515053,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,390,12l_768d_300m_tokens_9150_steps_c4_en_seed1337_silu_muon,,
28,12l_768d,c4_en,2027,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.938203811645508,,,,,5196.876480855004,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,404,12l_768d_300m_tokens_9150_steps_c4_en_seed2027_silu_muon,,
29,12l_768d,c4_en,3407,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,3.9113590717315674,,,,,5290.313413985001,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,418,12l_768d_300m_tokens_9150_steps_c4_en_seed3407_silu_muon,,
15,12l_768d,dclm,1337,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,4.002068519592285,,,,,4014.118887197925,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,222,12l_768d_300m_tokens_9150_steps_dclm_seed1337_silu_muon,,
16,12l_768d,dclm,2027,300000000,9150,0,pending,rlb_fused_global_rational,GRAIN,tiller_v1,TILLER,tiller,TILLER,,,,,4.025051593780518,,,,,5275.980870226049,,,,,False,,,,,,,12l_768d_300m_tokens_9150_steps,236,12l_768d_300m_tokens_9150_steps_dclm_seed2027_silu_muon,,
