row_index,row_id,phase,dataset,dataset_name,dataset_config,text_column,train_split,val_split,val_skip_tokens,model,layers,d_model,heads,ffn_dim,seq_len,batch_size,grad_accum,global_tokens_per_step,train_tokens,val_tokens,steps,eval_interval,eval_batches,seed,method,activation,optimizer,lr,min_lr,weight_decay,extra_args
27,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed1337_rlb_schedulefree,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
28,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed2027_rlb_adamw,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,
29,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed2027_rlb_muon,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
30,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed2027_rlb_lion,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,
31,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed2027_rlb_soap,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,--soap-precondition-frequency 50 --no-soap-one-sided
32,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed2027_rlb_ademamix,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_ademamix,rlb_fused_global_rational,ademamix,0.0003,0.00003,0.10,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
33,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed2027_rlb_came,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_came,rlb_fused_global_rational,adafactor_came,0.0003,0.00003,0.10,--came-confidence-scale 1.0
34,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed2027_rlb_schedulefree,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
35,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed3407_rlb_adamw,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,
36,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed3407_rlb_muon,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
37,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed3407_rlb_lion,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,
38,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed3407_rlb_soap,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,--soap-precondition-frequency 50 --no-soap-one-sided
39,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed3407_rlb_ademamix,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_ademamix,rlb_fused_global_rational,ademamix,0.0003,0.00003,0.10,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
40,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed3407_rlb_came,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_came,rlb_fused_global_rational,adafactor_came,0.0003,0.00003,0.10,--came-confidence-scale 1.0
41,E1_global_rational_optimizers_100m_fineweb_edu_m0_100m_seed3407_rlb_schedulefree,E1_global_rational_optimizers_100m,fineweb_edu,HuggingFaceFW/fineweb-edu,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
42,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed1337_rlb_adamw,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,
43,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed1337_rlb_muon,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
44,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed1337_rlb_lion,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,
45,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed1337_rlb_soap,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,--soap-precondition-frequency 50 --no-soap-one-sided
46,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed1337_rlb_ademamix,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_ademamix,rlb_fused_global_rational,ademamix,0.0003,0.00003,0.10,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
47,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed1337_rlb_came,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_came,rlb_fused_global_rational,adafactor_came,0.0003,0.00003,0.10,--came-confidence-scale 1.0
48,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed1337_rlb_schedulefree,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
49,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed2027_rlb_adamw,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,
50,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed2027_rlb_muon,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
51,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed2027_rlb_lion,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,
52,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed2027_rlb_soap,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,--soap-precondition-frequency 50 --no-soap-one-sided
53,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed2027_rlb_ademamix,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_ademamix,rlb_fused_global_rational,ademamix,0.0003,0.00003,0.10,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
54,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed2027_rlb_came,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_came,rlb_fused_global_rational,adafactor_came,0.0003,0.00003,0.10,--came-confidence-scale 1.0
55,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed2027_rlb_schedulefree,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,2027,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
56,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed3407_rlb_adamw,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,
57,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed3407_rlb_muon,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
58,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed3407_rlb_lion,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,
59,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed3407_rlb_soap,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,--soap-precondition-frequency 50 --no-soap-one-sided
60,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed3407_rlb_ademamix,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_ademamix,rlb_fused_global_rational,ademamix,0.0003,0.00003,0.10,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
61,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed3407_rlb_came,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_came,rlb_fused_global_rational,adafactor_came,0.0003,0.00003,0.10,--came-confidence-scale 1.0
62,E1_global_rational_optimizers_100m_fineweb_m0_100m_seed3407_rlb_schedulefree,E1_global_rational_optimizers_100m,fineweb,HuggingFaceFW/fineweb,sample-10BT,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,3407,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
63,E1_global_rational_optimizers_100m_dolma_sample_m0_100m_seed1337_rlb_adamw,E1_global_rational_optimizers_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_adamw,rlb_fused_global_rational,adamw,0.0003,0.00003,0.10,
64,E1_global_rational_optimizers_100m_dolma_sample_m0_100m_seed1337_rlb_muon,E1_global_rational_optimizers_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_muon,rlb_fused_global_rational,muon,0.0003,0.00003,0.10,--muon-momentum 0.95 --muon-ns-steps 5 --muon-adjust-lr-fn match_rms_adamw
65,E1_global_rational_optimizers_100m_dolma_sample_m0_100m_seed1337_rlb_lion,E1_global_rational_optimizers_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_lion,rlb_fused_global_rational,lion,0.0001,0.00001,0.10,
66,E1_global_rational_optimizers_100m_dolma_sample_m0_100m_seed1337_rlb_soap,E1_global_rational_optimizers_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_soap,rlb_fused_global_rational,soap_adamw,0.0003,0.00003,0.10,--soap-precondition-frequency 50 --no-soap-one-sided
67,E1_global_rational_optimizers_100m_dolma_sample_m0_100m_seed1337_rlb_ademamix,E1_global_rational_optimizers_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_ademamix,rlb_fused_global_rational,ademamix,0.0003,0.00003,0.10,--ademamix-alpha 5.0 --ademamix-beta3 0.9999
68,E1_global_rational_optimizers_100m_dolma_sample_m0_100m_seed1337_rlb_came,E1_global_rational_optimizers_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_came,rlb_fused_global_rational,adafactor_came,0.0003,0.00003,0.10,--came-confidence-scale 1.0
69,E1_global_rational_optimizers_100m_dolma_sample_m0_100m_seed1337_rlb_schedulefree,E1_global_rational_optimizers_100m,dolma_sample,allenai/dolma,v1_6-sample,text,train,train,210000000,M0,12,768,12,2048,256,16,2,32768,100000000,4000000,3050,50,10,1337,rlb_schedulefree,rlb_fused_global_rational,schedule_free_adamw,0.0003,0.00003,0.10,--schedule-free-beta1 0.90 --schedule-free-warmup-steps 0
