budget_tokens,dataset,seed,method,final_val_loss,final_val_ppl,total_minutes,mean_seconds_per_step,tokens_per_second,slurm_job_id,slurm_restart_count,slurm_node,jsonl
100000000,fineweb,2027,role_depth_v4,4.326229,75.658,24.979,0.463445,70705.290,707593,0,damle-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v4_100m/fineweb/E1_matrixpolicy_ablation_role_depth_v4_100m_fineweb_m0_100m_seed2027_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
100000000,fineweb,2027,role_depth_v5,4.324603,75.536,25.837,0.483473,67776.290,764316,0,nikola-compute-18,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v5_100m/fineweb/E1_matrixpolicy_ablation_role_depth_v5_100m_fineweb_m0_100m_seed2027_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
100000000,fineweb,2027,role_depth_v6,4.326975,75.715,24.840,0.462388,70866.946,749336,0,damle-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v6_100m/fineweb/E1_matrixpolicy_ablation_role_depth_v6_100m_fineweb_m0_100m_seed2027_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
100000000,fineweb,3407,full,4.322407,75.370,22.461,0.416696,78637.710,,,,experiments/runs/iclr26_main/E1_rational_only_100m/fineweb/E1_rational_only_100m_fineweb_m0_100m_seed3407_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
100000000,fineweb,3407,no_role_depth,4.336577,76.445,23.666,0.440477,74392.045,572246,0,damle-compute-01,abalation/runs/matrixpolicy_ablation_e1_e2/E1_matrixpolicy_ablation_no_role_depth_100m/fineweb/E1_matrixpolicy_ablation_no_role_depth_100m_fineweb_m0_100m_seed3407_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
100000000,fineweb,3407,role_depth_v2,4.321065,75.269,20.703,0.383622,85417.524,680015,0,abdelfattah-compute-03,abalation/runs/role_depth_v2_e1_e2/E1_matrixpolicy_ablation_role_depth_v2_100m/fineweb/E1_matrixpolicy_ablation_role_depth_v2_100m_fineweb_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
100000000,fineweb,3407,role_depth_v3,4.337388,76.507,20.272,0.374375,87527.245,707519,0,elor-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v3_100m/fineweb/E1_matrixpolicy_ablation_role_depth_v3_100m_fineweb_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
100000000,fineweb,3407,role_depth_v4,4.326502,75.679,20.764,0.384784,85159.446,707594,0,elor-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v4_100m/fineweb/E1_matrixpolicy_ablation_role_depth_v4_100m_fineweb_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
100000000,fineweb,3407,role_depth_v5,4.323008,75.415,24.817,0.460202,71203.484,764352,0,badfellow,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v5_100m/fineweb/E1_matrixpolicy_ablation_role_depth_v5_100m_fineweb_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
100000000,fineweb,3407,role_depth_v6,4.326974,75.715,26.306,0.491111,66722.141,749337,0,nikola-compute-18,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v6_100m/fineweb/E1_matrixpolicy_ablation_role_depth_v6_100m_fineweb_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,1337,full,4.089556,59.713,27.678,0.517910,63269.646,,,,experiments/runs/iclr26_main/E1_rational_only_100m/fineweb_edu/E1_rational_only_100m_fineweb_edu_m0_100m_seed1337_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,1337,no_role_depth,4.103217,60.535,20.280,0.375533,87257.270,567143,0,seo-compute-01,abalation/runs/matrixpolicy_ablation_e1_e2/E1_matrixpolicy_ablation_no_role_depth_100m/fineweb_edu/E1_matrixpolicy_ablation_no_role_depth_100m_fineweb_edu_m0_100m_seed1337_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,1337,role_depth_v2,4.087605,59.597,20.881,0.386446,84793.271,676426,0,seo-compute-01,abalation/runs/role_depth_v2_e1_e2/E1_matrixpolicy_ablation_role_depth_v2_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v2_100m_fineweb_edu_m0_100m_seed1337_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,1337,role_depth_v3,4.101543,60.433,21.158,0.391285,83744.553,707340,0,zabih-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v3_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v3_100m_fineweb_edu_m0_100m_seed1337_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,1337,role_depth_v4,4.092268,59.876,25.070,0.464190,70591.800,707589,0,damle-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v4_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v4_100m_fineweb_edu_m0_100m_seed1337_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,1337,role_depth_v5,4.087169,59.571,24.928,0.463681,70669.328,749317,0,badfellow,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v5_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v5_100m_fineweb_edu_m0_100m_seed1337_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,1337,role_depth_v6,4.090403,59.764,25.132,0.469519,69790.509,749332,1,damle-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v6_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v6_100m_fineweb_edu_m0_100m_seed1337_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,2027,full,4.076160,58.919,22.464,0.416287,78714.906,,,,experiments/runs/iclr26_main/E1_rational_only_100m/fineweb_edu/E1_rational_only_100m_fineweb_edu_m0_100m_seed2027_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,2027,no_role_depth,4.087354,59.582,22.669,0.420187,77984.295,567144,0,seo-compute-02,abalation/runs/matrixpolicy_ablation_e1_e2/E1_matrixpolicy_ablation_no_role_depth_100m/fineweb_edu/E1_matrixpolicy_ablation_no_role_depth_100m_fineweb_edu_m0_100m_seed2027_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,2027,role_depth_v2,4.073491,58.762,20.727,0.383810,85375.603,676546,0,abdelfattah-compute-03,abalation/runs/role_depth_v2_e1_e2/E1_matrixpolicy_ablation_role_depth_v2_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v2_100m_fineweb_edu_m0_100m_seed2027_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,2027,role_depth_v3,4.088396,59.644,24.433,0.451981,72498.564,707341,0,damle-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v3_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v3_100m_fineweb_edu_m0_100m_seed2027_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,2027,role_depth_v4,4.079555,59.119,20.723,0.383719,85395.755,707590,0,elor-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v4_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v4_100m_fineweb_edu_m0_100m_seed2027_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,2027,role_depth_v5,4.074412,58.816,24.717,0.458543,71461.069,749318,0,damle-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v5_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v5_100m_fineweb_edu_m0_100m_seed2027_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,2027,role_depth_v6,4.077101,58.974,26.592,0.497998,65799.518,749333,0,nikola-compute-18,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v6_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v6_100m_fineweb_edu_m0_100m_seed2027_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,3407,full,4.096164,60.109,27.774,0.517390,63333.270,,,,experiments/runs/iclr26_main/E1_rational_only_100m/fineweb_edu/E1_rational_only_100m_fineweb_edu_m0_100m_seed3407_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,3407,no_role_depth,4.104192,60.594,23.456,0.435246,75286.202,567151,0,ellis-compute-02,abalation/runs/matrixpolicy_ablation_e1_e2/E1_matrixpolicy_ablation_no_role_depth_100m/fineweb_edu/E1_matrixpolicy_ablation_no_role_depth_100m_fineweb_edu_m0_100m_seed3407_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,3407,role_depth_v2,4.094703,60.021,22.090,0.410029,79916.214,676547,0,seo-compute-01,abalation/runs/role_depth_v2_e1_e2/E1_matrixpolicy_ablation_role_depth_v2_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v2_100m_fineweb_edu_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,3407,role_depth_v3,4.106342,60.724,25.216,0.472520,69347.299,707421,1,nikola-compute-18,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v3_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v3_100m_fineweb_edu_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,3407,role_depth_v4,4.097275,60.176,21.469,0.398567,82214.632,707591,0,zabih-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E1_matrixpolicy_ablation_role_depth_v4_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v4_100m_fineweb_edu_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,3407,role_depth_v5,4.092680,59.900,26.409,0.495034,66193.447,749366,0,nikola-compute-18,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v5_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v5_100m_fineweb_edu_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
100000000,fineweb_edu,3407,role_depth_v6,4.097505,60.190,23.912,0.446191,73439.335,749334,0,rush-compute-02,abalation/runs/role_depth_v5_v6_e1_e2/E1_matrixpolicy_ablation_role_depth_v6_100m/fineweb_edu/E1_matrixpolicy_ablation_role_depth_v6_100m_fineweb_edu_m0_100m_seed3407_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
300000000,c4_en,1337,full,3.872497,48.062,62.611,0.387611,84538.427,,,,experiments/runs/iclr26_main/E2_rational_only_300m/c4_en/E2_rational_only_300m_c4_en_m0_300m_seed1337_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
300000000,c4_en,1337,no_role_depth,3.879306,48.391,70.961,0.440446,74397.297,590960,0,damle-compute-01,abalation/runs/matrixpolicy_ablation_e1_e2/E2_matrixpolicy_ablation_no_role_depth_300m/c4_en/E2_matrixpolicy_ablation_no_role_depth_300m_c4_en_m0_300m_seed1337_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
300000000,c4_en,1337,role_depth_v2,3.871967,48.037,64.404,0.399710,81979.488,692795,0,zabih-compute-01,abalation/runs/role_depth_v2_e1_e2/E2_matrixpolicy_ablation_role_depth_v2_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v2_300m_c4_en_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
300000000,c4_en,1337,role_depth_v3,3.879733,48.411,75.934,0.473808,69158.838,711574,0,nikola-compute-18,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v3_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v3_300m_c4_en_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
300000000,c4_en,1337,role_depth_v4,3.873733,48.122,73.255,0.455178,71989.489,712417,0,damle-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v4_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v4_300m_c4_en_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
300000000,c4_en,1337,role_depth_v5,3.869972,47.941,71.771,0.447845,73168.155,749383,0,rush-compute-02,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v5_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v5_300m_c4_en_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
300000000,c4_en,1337,role_depth_v6,3.871364,48.008,72.117,0.450145,72794.374,749399,0,rush-compute-02,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v6_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v6_300m_c4_en_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
300000000,c4_en,2027,full,3.894042,49.109,67.572,0.418483,78301.834,986795,0,lancer-compute-01,experiments/runs/iclr26_main/E2_rational_only_300m/c4_en/E2_rational_only_300m_c4_en_m0_300m_seed2027_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
300000000,c4_en,2027,no_role_depth,3.895599,49.185,68.324,0.423224,77424.642,567326,0,seo-compute-02,abalation/runs/matrixpolicy_ablation_e1_e2/E2_matrixpolicy_ablation_no_role_depth_300m/c4_en/E2_matrixpolicy_ablation_no_role_depth_300m_c4_en_m0_300m_seed2027_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
300000000,c4_en,2027,role_depth_v2,3.892136,49.015,66.143,0.409978,79926.154,693028,0,seo-compute-01,abalation/runs/role_depth_v2_e1_e2/E2_matrixpolicy_ablation_role_depth_v2_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v2_300m_c4_en_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
300000000,c4_en,2027,role_depth_v3,3.899324,49.369,71.778,0.442502,74051.668,711612,0,damle-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v3_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v3_300m_c4_en_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
300000000,c4_en,2027,role_depth_v4,3.893160,49.066,64.467,0.400259,81866.891,712418,0,zabih-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v4_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v4_300m_c4_en_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
300000000,c4_en,2027,role_depth_v5,3.891941,49.006,74.593,0.463497,70697.384,749385,0,damle-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v5_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v5_300m_c4_en_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
300000000,c4_en,2027,role_depth_v6,3.897170,49.263,65.634,0.407941,80325.399,749400,0,elor-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v6_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v6_300m_c4_en_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
300000000,c4_en,3407,full,3.866602,47.780,62.489,0.386822,84710.784,,,,experiments/runs/iclr26_main/E2_rational_only_300m/c4_en/E2_rational_only_300m_c4_en_m0_300m_seed3407_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
300000000,c4_en,3407,no_role_depth,3.870083,47.946,71.045,0.441035,74297.984,567329,0,ellis-compute-02,abalation/runs/matrixpolicy_ablation_e1_e2/E2_matrixpolicy_ablation_no_role_depth_300m/c4_en/E2_matrixpolicy_ablation_no_role_depth_300m_c4_en_m0_300m_seed3407_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
300000000,c4_en,3407,role_depth_v2,3.866915,47.795,93.120,0.575240,56964.045,676321,0,ellis-compute-02,abalation/runs/role_depth_v2_e1_e2/E2_matrixpolicy_ablation_role_depth_v2_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v2_300m_c4_en_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
300000000,c4_en,3407,role_depth_v3,3.872825,48.078,72.559,0.451036,72650.494,711819,0,badfellow,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v3_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v3_300m_c4_en_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
300000000,c4_en,3407,role_depth_v4,3.867175,47.807,61.781,0.382862,85586.968,707311,0,elor-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v4_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v4_300m_c4_en_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
300000000,c4_en,3407,role_depth_v5,3.865911,47.747,71.417,0.445526,73549.097,749386,1,rush-compute-02,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v5_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v5_300m_c4_en_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
300000000,c4_en,3407,role_depth_v6,3.868367,47.864,75.419,0.469930,69729.595,749312,0,damle-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v6_300m/c4_en/E2_matrixpolicy_ablation_role_depth_v6_300m_c4_en_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
300000000,dclm,1337,full,3.958206,52.363,73.189,0.456320,71809.257,,,,experiments/runs/iclr26_main/E2_rational_only_300m/dclm/E2_rational_only_300m_dclm_m0_300m_seed1337_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
300000000,dclm,1337,no_role_depth,3.963464,52.639,64.231,0.398106,82309.758,580835,0,seo-compute-01,abalation/runs/matrixpolicy_ablation_e1_e2/E2_matrixpolicy_ablation_no_role_depth_300m/dclm/E2_matrixpolicy_ablation_no_role_depth_300m_dclm_m0_300m_seed1337_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
300000000,dclm,1337,role_depth_v2,3.957419,52.322,89.778,0.555148,59025.714,681202,0,ellis-compute-02,abalation/runs/role_depth_v2_e1_e2/E2_matrixpolicy_ablation_role_depth_v2_300m/dclm/E2_matrixpolicy_ablation_role_depth_v2_300m_dclm_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
300000000,dclm,1337,role_depth_v3,3.965834,52.764,62.903,0.389881,84046.194,708631,0,zabih-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v3_300m/dclm/E2_matrixpolicy_ablation_role_depth_v3_300m_dclm_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
300000000,dclm,1337,role_depth_v4,3.959833,52.449,64.029,0.396719,82597.488,711949,0,zabih-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v4_300m/dclm/E2_matrixpolicy_ablation_role_depth_v4_300m_dclm_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
300000000,dclm,1337,role_depth_v5,3.959412,52.426,70.654,0.438504,74726.721,749369,0,rush-compute-02,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v5_300m/dclm/E2_matrixpolicy_ablation_role_depth_v5_300m_dclm_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
300000000,dclm,1337,role_depth_v6,3.963066,52.618,73.883,0.458916,71402.977,749387,0,damle-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v6_300m/dclm/E2_matrixpolicy_ablation_role_depth_v6_300m_dclm_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
300000000,dclm,2027,full,3.976248,53.317,67.238,0.416885,78601.928,,,,experiments/runs/iclr26_main/E2_rational_only_300m/dclm/E2_rational_only_300m_dclm_m0_300m_seed2027_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
300000000,dclm,2027,no_role_depth,3.981735,53.610,59.986,0.370907,88345.635,581096,0,abdelfattah-compute-03,abalation/runs/matrixpolicy_ablation_e1_e2/E2_matrixpolicy_ablation_no_role_depth_300m/dclm/E2_matrixpolicy_ablation_no_role_depth_300m_dclm_m0_300m_seed2027_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
300000000,dclm,2027,role_depth_v2,3.976169,53.312,61.834,0.382750,85611.969,683425,0,abdelfattah-compute-03,abalation/runs/role_depth_v2_e1_e2/E2_matrixpolicy_ablation_role_depth_v2_300m/dclm/E2_matrixpolicy_ablation_role_depth_v2_300m_dclm_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
300000000,dclm,2027,role_depth_v3,3.983419,53.700,75.951,0.473698,69174.933,708908,0,nikola-compute-18,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v3_300m/dclm/E2_matrixpolicy_ablation_role_depth_v3_300m_dclm_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
300000000,dclm,2027,role_depth_v4,3.977648,53.391,61.955,0.383508,85442.796,711995,0,elor-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v4_300m/dclm/E2_matrixpolicy_ablation_role_depth_v4_300m_dclm_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
300000000,dclm,2027,role_depth_v5,3.978607,53.443,64.939,0.403624,81184.539,749370,1,elor-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v5_300m/dclm/E2_matrixpolicy_ablation_role_depth_v5_300m_dclm_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
300000000,dclm,2027,role_depth_v6,3.978982,53.463,75.389,0.470429,69655.517,749388,1,damle-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v6_300m/dclm/E2_matrixpolicy_ablation_role_depth_v6_300m_dclm_m0_300m_seed2027_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
300000000,dclm,3407,full,3.921018,50.452,62.710,0.388890,84260.399,,,,experiments/runs/iclr26_main/E2_rational_only_300m/dclm/E2_rational_only_300m_dclm_m0_300m_seed3407_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
300000000,dclm,3407,no_role_depth,3.919964,50.399,71.185,0.442450,74060.352,581097,0,damle-compute-01,abalation/runs/matrixpolicy_ablation_e1_e2/E2_matrixpolicy_ablation_no_role_depth_300m/dclm/E2_matrixpolicy_ablation_no_role_depth_300m_dclm_m0_300m_seed3407_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
300000000,dclm,3407,role_depth_v2,3.918031,50.301,62.414,0.386809,84713.667,683426,0,seo-compute-01,abalation/runs/role_depth_v2_e1_e2/E2_matrixpolicy_ablation_role_depth_v2_300m/dclm/E2_matrixpolicy_ablation_role_depth_v2_300m_dclm_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
300000000,dclm,3407,role_depth_v3,3.923639,50.584,60.237,0.372392,87993.254,708927,0,elor-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v3_300m/dclm/E2_matrixpolicy_ablation_role_depth_v3_300m_dclm_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v3/rlb_fused_global_rational.jsonl
300000000,dclm,3407,role_depth_v4,3.917763,50.288,73.089,0.453633,72234.573,712040,0,damle-compute-01,abalation/runs/role_depth_v3_v4_e1_e2/E2_matrixpolicy_ablation_role_depth_v4_300m/dclm/E2_matrixpolicy_ablation_role_depth_v4_300m_dclm_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v4/rlb_fused_global_rational.jsonl
300000000,dclm,3407,role_depth_v5,3.916260,50.212,74.419,0.461471,71007.665,749371,0,damle-compute-01,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v5_300m/dclm/E2_matrixpolicy_ablation_role_depth_v5_300m_dclm_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v5/rlb_fused_global_rational.jsonl
300000000,dclm,3407,role_depth_v6,3.921137,50.458,79.246,0.495032,66193.686,749389,0,nikola-compute-18,abalation/runs/role_depth_v5_v6_e1_e2/E2_matrixpolicy_ablation_role_depth_v6_300m/dclm/E2_matrixpolicy_ablation_role_depth_v6_300m_dclm_m0_300m_seed3407_rlb_matrixpolicy_role_depth_v6/rlb_fused_global_rational.jsonl
300000000,dolma_sample,1337,full,3.811364,45.212,68.176,0.421687,77706.922,,,,experiments/runs/iclr26_main/E2_rational_only_300m/dolma_sample/E2_rational_only_300m_dolma_sample_m0_300m_seed1337_rlb_rational_only_matrixpolicy/rlb_fused_global_rational.jsonl
300000000,dolma_sample,1337,no_role_depth,3.813376,45.303,64.234,0.398133,82304.116,589107,0,seo-compute-01,abalation/runs/matrixpolicy_ablation_e1_e2/E2_matrixpolicy_ablation_no_role_depth_300m/dolma_sample/E2_matrixpolicy_ablation_no_role_depth_300m_dolma_sample_m0_300m_seed1337_rlb_matrixpolicy_no_role_depth/rlb_fused_global_rational.jsonl
300000000,dolma_sample,1337,role_depth_v2,3.807139,45.021,62.220,0.385416,85019.751,692065,2,elor-compute-01,abalation/runs/role_depth_v2_e1_e2/E2_matrixpolicy_ablation_role_depth_v2_300m/dolma_sample/E2_matrixpolicy_ablation_role_depth_v2_300m_dolma_sample_m0_300m_seed1337_rlb_matrixpolicy_role_depth_v2/rlb_fused_global_rational.jsonl
